Python_Pit_Risk_Level,Rolling_3Lap_Degradation,LapTime_ZScore,Outlier_Lap_Flag,Clean_Lap_For_Model,Year,RoundNumber,EventName,Driver_Code,LapNumber,Stint,Tire_Compound,LapTime_Seconds,Degradation_Sec,Lap_ID
Low Risk,0.341000000,-0.275007826,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,56,3,MEDIUM,73.55,0.427000000,2025_21_ANT_56
Low Risk,0.441000000,-0.058573594,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,57,3,MEDIUM,73.599,0.476,2025_21_ANT_57
Low Risk,0.463000000,-0.014403343,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,58,3,MEDIUM,73.609,0.486000000,2025_21_ANT_58
Low Risk,0.506333333,0.299205442,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,59,3,MEDIUM,73.68,0.557,2025_21_ANT_59
Low Risk,0.585000000,0.983844340,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,60,3,MEDIUM,73.835,0.712000000,2025_21_ANT_60
Low Risk,0.671000000,1.125189145,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,61,3,MEDIUM,73.867,0.744,2025_21_ANT_61
Low Risk,0.729333333,1.072184843,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,62,3,MEDIUM,73.855,0.732,2025_21_ANT_62
Low Risk,0.658333333,0.043017984,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,63,3,MEDIUM,73.622,0.499,2025_21_ANT_63
Low Risk,0.516000000,-0.760880592,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,64,3,MEDIUM,73.44,0.317000000,2025_21_ANT_64
Low Risk,0.474666667,0.524473725,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,65,3,MEDIUM,73.731,0.608000000,2025_21_ANT_65
Low Risk,0.529333333,0.767410108,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,66,3,MEDIUM,73.786,0.663,2025_21_ANT_66
Low Risk,0.730333333,1.902585570,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,67,3,MEDIUM,74.043,0.92,2025_21_ANT_67
Low Risk,0.658000000,-0.434020732,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,68,3,MEDIUM,73.514,0.391000000,2025_21_ANT_68
Low Risk,0.600666667,0.007681783,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,69,3,MEDIUM,73.614,0.491,2025_21_ANT_69
Low Risk,0.497333333,0.533307775,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,70,3,MEDIUM,73.733,0.61,2025_21_ANT_70
Low Risk,0.651666667,1.611061911,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,ANT,71,3,MEDIUM,73.977,0.854,2025_21_ANT_71
Medium Risk,1.068,0.024853644,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,9,1,SOFT,75.38,1.068,2025_21_BEA_9
Low Risk,0.534,-1.871124313,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,10,1,SOFT,74.312,0,2025_21_BEA_10
Low Risk,0.491,-1.152143908,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,11,1,SOFT,74.717,0.405,2025_21_BEA_11
Low Risk,0.585666667,0.529027557,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,12,1,SOFT,75.664,1.352,2025_21_BEA_12
Low Risk,0.985000000,0.255637477,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,13,1,SOFT,75.51,1.198000000,2025_21_BEA_13
Medium Risk,1.294000000,0.493522352,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,14,1,SOFT,75.644,1.332000000,2025_21_BEA_14
Medium Risk,1.313666667,0.633767912,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,15,1,SOFT,75.723,1.411,2025_21_BEA_15
Medium Risk,1.469666667,1.086459278,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,16,1,SOFT,75.978,1.666,2025_21_BEA_16
Low Risk,0,-2.192436104,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,19,2,MEDIUM,73.823,0,2025_21_BEA_19
Low Risk,0.195,-1.332187127,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,20,2,MEDIUM,74.213,0.39,2025_21_BEA_20
Low Risk,0.305666667,-1.029997102,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,21,2,MEDIUM,74.35,0.527,2025_21_BEA_21
Low Risk,0.598666667,-0.253567257,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,22,2,MEDIUM,74.702,0.879,2025_21_BEA_22
Low Risk,0.678333333,-0.805008908,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,23,2,MEDIUM,74.452,0.629,2025_21_BEA_23
Low Risk,0.775000000,-0.390324786,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,24,2,MEDIUM,74.64,0.817000000,2025_21_BEA_24
Low Risk,0.927000000,0.752262316,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,25,2,MEDIUM,75.158,1.335000000,2025_21_BEA_25
Medium Risk,1.142333333,0.619916319,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,26,2,MEDIUM,75.098,1.275000000,2025_21_BEA_26
Medium Risk,1.295333333,0.622122086,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,27,2,MEDIUM,75.099,1.276000000,2025_21_BEA_27
Medium Risk,1.343666667,1.072098474,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,28,2,MEDIUM,75.303,1.48,2025_21_BEA_28
Medium Risk,1.341000000,0.602270186,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,29,2,MEDIUM,75.09,1.267000000,2025_21_BEA_29
Medium Risk,1.276666667,0.196409131,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,30,2,MEDIUM,74.906,1.083000000,2025_21_BEA_30
Medium Risk,1.094333333,-0.134455860,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,31,2,MEDIUM,74.756,0.933000000,2025_21_BEA_31
Medium Risk,1.167666667,1.087538840,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,32,2,MEDIUM,75.31,1.487000000,2025_21_BEA_32
Medium Risk,1.152333333,0.094943867,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,33,2,MEDIUM,74.86,1.037000000,2025_21_BEA_33
High Risk,1.581333333,2.704365763,Outlier,Exclude: Statistical Outlier,2025,21,São Paulo Grand Prix,BEA,34,2,MEDIUM,76.043,2.220000000,2025_21_BEA_34
Medium Risk,1.445000000,0.185380298,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,35,2,MEDIUM,74.901,1.078,2025_21_BEA_35
Medium Risk,1.414333333,-0.107986661,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,36,2,MEDIUM,74.768,0.945000000,2025_21_BEA_36
Medium Risk,1.098333333,0.613299020,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,37,2,MEDIUM,75.095,1.272000000,2025_21_BEA_37
Medium Risk,1.044000000,-0.174159659,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,38,2,MEDIUM,74.738,0.915000000,2025_21_BEA_38
Low Risk,0.990666667,-0.460909318,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,39,2,MEDIUM,74.608,0.785000000,2025_21_BEA_39
Low Risk,0.788000000,-0.727807077,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,40,2,MEDIUM,74.487,0.664,2025_21_BEA_40
Low Risk,0.672000000,-0.941766438,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,41,2,MEDIUM,74.39,0.567000000,2025_21_BEA_41
Low Risk,0.504000000,-0.228441255,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,44,3,MEDIUM,73.987,0.504000000,2025_21_BEA_44
Low Risk,0.465500000,-0.435382156,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,45,3,MEDIUM,73.91,0.427000000,2025_21_BEA_45
Low Risk,0.349333333,-1.268520850,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,46,3,MEDIUM,73.6,0.117000000,2025_21_BEA_46
Low Risk,0.387333333,0.077938781,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,47,3,MEDIUM,74.101,0.618000000,2025_21_BEA_47
Low Risk,0.245000000,-1.582963518,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,48,3,MEDIUM,73.483,0,2025_21_BEA_48
Low Risk,0.636333333,1.886656010,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,49,3,MEDIUM,74.774,1.291,2025_21_BEA_49
Low Risk,0.630333333,0.029562986,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,50,3,MEDIUM,74.083,0.600000000,2025_21_BEA_50
Low Risk,0.800000000,-0.215003534,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,51,3,MEDIUM,73.992,0.509,2025_21_BEA_51
Low Risk,0.529000000,-0.298317403,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,52,3,MEDIUM,73.961,0.478000000,2025_21_BEA_52
Low Risk,0.507333333,-0.145127385,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,53,3,MEDIUM,74.018,0.535,2025_21_BEA_53
Low Risk,0.738000000,1.644777034,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,54,3,MEDIUM,74.684,1.201000000,2025_21_BEA_54
Low Risk,0.832000000,0.459570054,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,55,3,MEDIUM,74.243,0.760000000,2025_21_BEA_55
Low Risk,0.893666667,0.352068287,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,56,3,MEDIUM,74.203,0.72,2025_21_BEA_56
Low Risk,0.686333333,-0.026875442,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,57,3,MEDIUM,74.062,0.579000000,2025_21_BEA_57
Low Risk,0.726333333,0.782075354,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,58,3,MEDIUM,74.363,0.88,2025_21_BEA_58
Low Risk,0.724333333,0.335943022,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,59,3,MEDIUM,74.197,0.714,2025_21_BEA_59
Low Risk,0.730333333,0.021500353,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,60,3,MEDIUM,74.08,0.597000000,2025_21_BEA_60
Low Risk,0.535000000,-0.792825531,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,61,3,MEDIUM,73.777,0.294,2025_21_BEA_61
Low Risk,0.461000000,-0.260691785,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,62,3,MEDIUM,73.975,0.492000000,2025_21_BEA_62
Low Risk,0.439000000,-0.155877562,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,63,3,MEDIUM,74.014,0.531000000,2025_21_BEA_63
Low Risk,0.353333333,-1.483524384,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,64,3,MEDIUM,73.52,0.037000000,2025_21_BEA_64
Low Risk,0.357333333,-0.228441255,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,65,3,MEDIUM,73.987,0.504000000,2025_21_BEA_65
Low Risk,0.344000000,-0.263379329,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,66,3,MEDIUM,73.974,0.491,2025_21_BEA_66
Low Risk,0.402000000,-1.015891698,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,67,3,MEDIUM,73.694,0.211,2025_21_BEA_67
Low Risk,0.390333333,-0.322505301,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,68,3,MEDIUM,73.952,0.469000000,2025_21_BEA_68
Low Risk,0.336666667,-0.696073941,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,69,3,MEDIUM,73.813,0.33,2025_21_BEA_69
Low Risk,0.544333333,0.658448322,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,BEA,70,3,MEDIUM,74.317,0.834000000,2025_21_BEA_70
Low Risk,0.977666667,3.171302125,Outlier,Exclude: Statistical Outlier,2025,21,São Paulo Grand Prix,BEA,71,3,MEDIUM,75.252,1.769000000,2025_21_BEA_71
Low Risk,0.168000000,-1.324601506,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,9,1,MEDIUM,75.51,0.168000000,2025_21_COL_9
Low Risk,0.084000000,-1.770604218,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,10,1,MEDIUM,75.342,0,2025_21_COL_10
Low Risk,0.088333333,-1.513090748,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,11,1,MEDIUM,75.439,0.097000000,2025_21_COL_11
Low Risk,0.081333333,-1.380351845,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,12,1,MEDIUM,75.489,0.147000000,2025_21_COL_12
Low Risk,0.323666667,0.159419422,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,13,1,MEDIUM,76.069,0.727,2025_21_COL_13
Low Risk,0.668333333,1.231949752,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,14,1,MEDIUM,76.473,1.131,2025_21_COL_14
Medium Risk,1.073333333,1.845203481,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,15,1,MEDIUM,76.704,1.362000000,2025_21_COL_15
Medium Risk,1.132,0.626660358,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,16,1,MEDIUM,76.245,0.903000000,2025_21_COL_16
Medium Risk,1.008666667,0.249681875,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,17,1,MEDIUM,76.103,0.761,2025_21_COL_17
Low Risk,0.691333333,-0.682145219,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,18,1,MEDIUM,75.752,0.41,2025_21_COL_18
Low Risk,0.565333333,-0.376845744,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,19,1,MEDIUM,75.867,0.525000000,2025_21_COL_19
Low Risk,0.511000000,-0.183046946,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,20,1,MEDIUM,75.94,0.598,2025_21_COL_20
Low Risk,0.574666667,-0.175082612,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,21,1,MEDIUM,75.943,0.601,2025_21_COL_21
Low Risk,0.672666667,0.403659002,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,22,1,MEDIUM,76.161,0.819,2025_21_COL_22
Low Risk,0.714666667,0.151455088,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,23,1,MEDIUM,76.066,0.724,2025_21_COL_23
Low Risk,0.881333333,1.152306411,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,24,1,MEDIUM,76.443,1.101,2025_21_COL_24
Low Risk,0.823333333,-0.058272378,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,25,1,MEDIUM,75.987,0.645,2025_21_COL_25
Low Risk,0.803333333,-0.007831595,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,26,1,MEDIUM,76.006,0.664,2025_21_COL_26
Low Risk,0.849333333,1.518665781,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,27,1,MEDIUM,76.581,1.239,2025_21_COL_27
Low Risk,0.873333333,0.132871641,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,28,1,MEDIUM,76.059,0.717,2025_21_COL_28
Low Risk,0.128,-0.665966069,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,31,2,SOFT,74.429,0.128,2025_21_COL_31
Low Risk,0.064,-0.860697438,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,32,2,SOFT,74.301,0,2025_21_COL_32
Low Risk,0.149666667,-0.372347676,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,33,2,SOFT,74.622,0.321,2025_21_COL_33
Low Risk,0.197666667,-0.446893279,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,34,2,SOFT,74.573,0.272000000,2025_21_COL_34
Low Risk,0.265333333,-0.551865657,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,35,2,SOFT,74.504,0.203,2025_21_COL_35
Low Risk,0.308333333,-0.176094969,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,36,2,SOFT,74.751,0.45,2025_21_COL_36
Low Risk,0.256333333,-0.684222135,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,37,2,SOFT,74.417,0.116,2025_21_COL_37
Low Risk,0.770333333,1.794038805,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,38,2,SOFT,76.046,1.745,2025_21_COL_38
Low Risk,0.768333333,-0.185223001,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,39,2,SOFT,74.745,0.444,2025_21_COL_39
Low Risk,0.850333333,-0.309972785,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,40,2,SOFT,74.663,0.362000000,2025_21_COL_40
Low Risk,0.491666667,0.157078233,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,41,2,SOFT,74.97,0.669,2025_21_COL_41
Medium Risk,1.036666667,2.302165971,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,42,2,SOFT,76.38,2.079000000,2025_21_COL_42
Low Risk,0,-3.110062607,Outlier,Exclude: Statistical Outlier,2025,21,São Paulo Grand Prix,COL,45,3,MEDIUM,72.816,0,2025_21_COL_45
Low Risk,0.2735,-1.785862917,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,46,3,MEDIUM,73.363,0.547,2025_21_COL_46
Low Risk,0.637333333,0.194384517,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,47,3,MEDIUM,74.181,1.365000000,2025_21_COL_47
Medium Risk,1.043333333,-0.161479020,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,48,3,MEDIUM,74.034,1.218,2025_21_COL_48
Medium Risk,1.187333333,-0.740059871,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,49,3,MEDIUM,73.795,0.979,2025_21_COL_49
Medium Risk,1.058333333,-0.742480712,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,50,3,MEDIUM,73.794,0.978000000,2025_21_COL_50
Medium Risk,1.059333333,-0.154216499,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,51,3,MEDIUM,74.037,1.221,2025_21_COL_51
Medium Risk,1.172333333,0.080605019,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,52,3,MEDIUM,74.134,1.318,2025_21_COL_52
Medium Risk,1.282333333,0.056396615,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,53,3,MEDIUM,74.124,1.308000000,2025_21_COL_53
Medium Risk,1.284666667,-0.137270616,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,54,3,MEDIUM,74.044,1.228000000,2025_21_COL_54
Medium Risk,1.277333333,0.027346530,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,55,3,MEDIUM,74.112,1.296000000,2025_21_COL_55
Medium Risk,1.242666667,-0.195370785,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,56,3,MEDIUM,74.02,1.204000000,2025_21_COL_56
Medium Risk,1.270333333,0.063659136,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,57,3,MEDIUM,74.127,1.311000000,2025_21_COL_57
Medium Risk,1.222000000,-0.323675325,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,58,3,MEDIUM,73.967,1.151,2025_21_COL_58
High Risk,1.518,1.954335476,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,59,3,MEDIUM,74.908,2.092,2025_21_COL_59
High Risk,1.641333333,0.959370078,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,60,3,MEDIUM,74.497,1.681,2025_21_COL_60
High Risk,1.752333333,0.482464522,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,61,3,MEDIUM,74.3,1.484000000,2025_21_COL_61
Medium Risk,1.460666667,-0.163899860,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,62,3,MEDIUM,74.033,1.217,2025_21_COL_62
Medium Risk,1.279333333,-0.357567091,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,63,3,MEDIUM,73.953,1.137,2025_21_COL_63
Medium Risk,1.17,-0.311571123,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,64,3,MEDIUM,73.972,1.156000000,2025_21_COL_64
Medium Risk,1.221333333,0.208909559,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,65,3,MEDIUM,74.187,1.371,2025_21_COL_65
Medium Risk,1.238,-0.236525072,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,66,3,MEDIUM,74.003,1.187,2025_21_COL_66
Medium Risk,1.342333333,0.446151917,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,67,3,MEDIUM,74.285,1.469000000,2025_21_COL_67
Medium Risk,1.316666667,0.022504849,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,68,3,MEDIUM,74.11,1.294,2025_21_COL_68
Medium Risk,1.411333333,0.450993597,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,69,3,MEDIUM,74.287,1.471,2025_21_COL_69
High Risk,1.576,1.642047066,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,70,3,MEDIUM,74.779,1.963000000,2025_21_COL_70
High Risk,1.825,1.830872616,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,COL,71,3,MEDIUM,74.857,2.041,2025_21_COL_71
Low Risk,0.981000000,0.012420210,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,9,1,SOFT,75.653,0.981000000,2025_21_GAS_9
Low Risk,0.508000000,-1.639855862,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,10,1,SOFT,74.707,0.035,2025_21_GAS_10
Low Risk,0.338666667,-1.700986584,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,11,1,SOFT,74.672,0,2025_21_GAS_11
Low Risk,0.345666667,0.049098643,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,12,1,SOFT,75.674,1.002000000,2025_21_GAS_12
Low Risk,0.846000000,0.981778794,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,13,1,SOFT,76.208,1.536,2025_21_GAS_13
Medium Risk,1.261666667,0.477013693,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,14,1,SOFT,75.919,1.247,2025_21_GAS_14
Medium Risk,1.329333333,0.403656828,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,15,1,SOFT,75.877,1.205,2025_21_GAS_15
Medium Risk,1.245,0.539891007,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,16,1,SOFT,75.955,1.283,2025_21_GAS_16
Medium Risk,1.321333333,0.876983271,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,17,1,SOFT,76.148,1.476,2025_21_GAS_17
Low Risk,0,-1.990435055,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,20,2,MEDIUM,74.027,0,2025_21_GAS_20
Low Risk,0.4215,-0.331704656,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,21,2,MEDIUM,74.87,0.843,2025_21_GAS_21
Low Risk,0.491,-0.750814472,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,22,2,MEDIUM,74.657,0.63,2025_21_GAS_22
Low Risk,0.558333333,-1.592969408,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,23,2,MEDIUM,74.229,0.202,2025_21_GAS_23
Low Risk,0.528333333,-0.508793310,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,24,2,MEDIUM,74.78,0.753,2025_21_GAS_24
Low Risk,0.575666667,-0.471407928,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,25,2,MEDIUM,74.799,0.772000000,2025_21_GAS_25
Low Risk,0.745666667,-0.589467031,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,26,2,MEDIUM,74.739,0.712,2025_21_GAS_26
Medium Risk,1.218666667,2.283304480,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,27,2,MEDIUM,76.199,2.172,2025_21_GAS_27
Medium Risk,1.373666667,0.443550122,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,28,2,MEDIUM,75.264,1.237000000,2025_21_GAS_28
High Risk,1.500333333,0.158240623,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,29,2,MEDIUM,75.119,1.092,2025_21_GAS_29
Medium Risk,1.157333333,0.258590860,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,30,2,MEDIUM,75.17,1.143,2025_21_GAS_30
Medium Risk,1.115,0.193658353,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,31,2,MEDIUM,75.137,1.11,2025_21_GAS_31
Medium Risk,1.109333333,0.124790543,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,32,2,MEDIUM,75.102,1.075,2025_21_GAS_32
Low Risk,0.965000000,-0.593402334,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,33,2,MEDIUM,74.737,0.710000000,2025_21_GAS_33
Medium Risk,1.175666667,1.437214240,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,34,2,MEDIUM,75.769,1.742,2025_21_GAS_34
Medium Risk,1.365666667,1.246352023,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,35,2,MEDIUM,75.672,1.645,2025_21_GAS_35
Medium Risk,1.460666667,-0.032621594,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,36,2,MEDIUM,75.022,0.995,2025_21_GAS_36
Medium Risk,1.222333333,0.030343261,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,37,2,MEDIUM,75.054,1.027,2025_21_GAS_37
Medium Risk,1.127333333,0.685571283,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,38,2,MEDIUM,75.387,1.36,2025_21_GAS_38
Medium Risk,1.038,0.082503593,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,41,3,MEDIUM,74.774,1.038,2025_21_GAS_41
Low Risk,0.519,-1.542221381,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,42,3,MEDIUM,73.736,0,2025_21_GAS_42
Low Risk,0.443666667,-1.083604409,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,43,3,MEDIUM,74.029,0.293000000,2025_21_GAS_43
Low Risk,0.279333333,-0.689162508,Normal,Use: Clean Lap,2025,21,São Paulo Grand Prix,GAS,44,3,MEDIUM,74.281,0.545,2025_21_GAS_44
